,,,"(v) This entry is to be taken to apply to all goods     which    satisfy    the     conditions prescribed  herein,  even  though  they  may be  covered  by  a  more  specific  chapter/",,,,
,,,heading/    sub    heading    or    tariff    item elsewhere in this notification,,,,
III,453,Any Chapter,"Goods which are not specified in Schedule I, II, IV, V or VI",9%,9%,18%,
IV,1,1703,Molasses,14%,14%,28%,
IV,2,,[Omitted],,,,
IV,3,,[Omitted],,,,
IV,4,,[Omitted],,,,
IV,5,,[Omitted],,,,
IV,6,,[Omitted],,,,
IV,7,,[Omitted],,,,
IV,8,,[Omitted],,,,
IV,9,, [Omitted],,,,
IV,10,2106 90 20,Pan masala,14%,14%,28%,
IV,11,,[Omitted],,,,
IV,12,2202 10,"All     goods     [including     aerated     waters],",14%,14%,28%,
,,,containing  added  sugar  or  other   sweetening matter or flavoured,,,,
IV,12A,2202 99 90,Caffeinated Beverages,14%,14%,28%,
IV,12B,2202,Carbonated    Beverages    of   Fruit    Drink    or,14%,14%,28%,
,,,Carbonated Beverages with Fruit Juice,,,,
IV,13,2401,Unmanufactured tobacco; tobacco refuse [other,14%,14%,28%,
,,,than tobacco leaves],,,,
IV,14,2402,"Cigars,  cheroots,  cigarillos  and  cigarettes,  of",14%,14%,28%,
,,,tobacco or of tobacco substitutes,,,,
IV,15,2403,Other manufactured tobacco and manufactured tobacco      substitutes;      “homogenised”      or “reconstituted”  tobacco;  tobacco  extracts  and,14%,14%,28%,
,,,essences [including biris],,,,
IV,15A,2404 11 00,Products  containing  tobacco  or  reconstituted,14%,14%,28%,
,,,tobacco  and  intended  for   inhalation  without combustion,,,,
IV,15B,2404 19 00,Products    containing    tobacco    or    nicotine,14%,14%,28%,
,,,substitutes and  intended  for  inhalation without combustion,,,,
IV,16,,[Omitted],,,,
IV,17,,[Omitted],,,,
IV,18,2523,"Portland    cement,    aluminous    cement,    slag",14%,14%,28%,
,,,"cement,   super   sulphate   cement   and   similar hydraulic  cements,  whether  or  not  coloured or",,,,
,,,in the form of clinkers,,,,
IV,19,,[Omitted],,,,
IV,20,,[Omitted],,,,
IV,21,,[Omitted],,,,
IV,22,,[Omitted],,,,
IV,23,,[Omitted],,,,
IV,24,,[Omitted],,,,
IV,25,,[Omitted],,,,
IV,26,,[Omitted],,,,
IV,27,,[Omitted],,,,
IV,28,,[Omitted],,,,
IV,29,,[Omitted],,,,
IV,30,,[Omitted],,,,
IV,31,,[Omitted],,,,
IV,32,,[Omitted],,,,
IV,33,,[Omitted],,,,
IV,34,,[Omitted],,,,
IV,35,,[Omitted],,,,
IV,36,,[Omitted],,,,
IV,37,,[Omitted],,,,
IV,38,,[Omitted],,,,
IV,39,,[Omitted],,,,
IV,40,,[Omitted],,,,
IV,41,,[Omitted],,,,
IV,42,,[Omitted],,,,
IV,43,,[Omitted],,,,
IV,44,,[Omitted],,,,
IV,45,, [Omitted],,,,
IV,46,4011,"New pneumatic tyres, of rubber [other than of a kind  used  on/in  bicycles,  cycle-rickshaws  and three wheeled powered cycle rickshaws;   [rear",14%,14%,28%,
,,,tractor tyres; and of a kind used on aircraft],,,,
IV,47,,[Omitted],,,,
IV,48,,[Omitted],,,,
IV,49,, [Omitted],,,,
IV,50,, [Omitted],,,,
IV,51,,[Omitted],,,,
IV,52,,[Omitted],,,,
IV,53,,[Omitted],,,,
IV,54,,[Omitted],,,,
IV,55,,[Omitted],,,,
IV,56,,[Omitted],,,,
IV,57,,[Omitted],,,,
IV,58,,[Omitted],,,,
IV,59,,[Omitted],,,,
IV,60,,[Omitted],,,,
IV,61,,[Omitted],,,,
IV,62,,[Omitted],,,,
IV,63,,[Omitted],,,,
IV,64,,[Omitted],,,,
IV,65,,[Omitted],,,,
IV,66,,[Omitted],,,,
IV,67,,[Omitted],,,,
IV,68,,[Omitted],,,,
IV,69,,[Omitted],,,,
IV,70,, [Omitted],,,,
IV,71,,[Omitted],,,,
IV,72,,[Omitted],,,,
IV,73,,[Omitted],,,,
IV,74,,[Omitted],,,,
IV,75,,[Omitted],,,,
IV,76,,[Omitted],,,,
IV,77,,[Omitted],,,,
IV,78,,[Omitted],,,,
IV,79,,[Omitted],,,,
IV,80,,[Omitted],,,,
IV,81,,[Omitted],,,,
IV,82,,[Omitted],,,,
IV,83,,[Omitted],,,,
IV,84,,[Omitted],,,,
IV,85,, [Omitted],,,,
IV,86,,[Omitted],,,,
IV,87,,[Omitted],,,,
IV,88,,[Omitted],,,,
IV,89,,[Omitted],,,,
IV,90,,[Omitted],,,,
IV,91,,[Omitted],,,,
IV,92,,[Omitted],,,,
IV,93,,[Omitted],,,,
IV,94,,[Omitted],,,,
IV,95,,[Omitted],,,,
IV,96,,[Omitted],,,,
IV,97,,[Omitted],,,,
IV,98,,[Omitted],,,,
IV,99,,[Omitted],,,,
IV,100,,[Omitted],,,,
IV,101,,[Omitted],,,,
IV,102,,[Omitted],,,,
IV,103,,[Omitted],,,,
IV,104,,[Omitted],,,,
IV,105,,[Omitted],,,,
IV,106,,[Omitted],,,,
IV,107,,[Omitted],,,,
IV,108,,[Omitted],,,,
IV,109,,[Omitted],,,,
IV,110,,[Omitted],,,,
IV,111,,[Omitted],,,,
IV,112,,[Omitted],,,,
IV,113,,[Omitted],,,,
IV,114,8407,Spark-ignition reciprocating or rotary internal combustion  piston  engine  [other  than  aircraft,14%,14%,28%,
,,,engines,,,,
IV,115,8408,Compression-ignition      internal     combustion piston engines (diesel or semi-diesel engines),14%,14%,28%,
IV,116,8409,Parts suitable for use solely or principally with,14%,14%,28%,
,,,the engines of heading 8407 or 8408,,,,
IV,117,8413,"Pumps  for  dispensing  fuel or  lubricants of the type  used  in  filling  stations  or  garages  [8413 11],   Fuel,   lubricating   or   cooling   medium pumps  for  internal  combustion  piston  engines",14%,14%,28%,
,,,[8413 30],,,,
IV,118,,[Omitted],,,,
IV,119,8415,"Air-conditioning     machines,     comprising     a motor-driven fan and elements for changing the temperature   and   humidity,   including   those machines   in  which  the   humidity  cannot   be",14%,14%,28%,
,,,separately regulated,,,,
IV,120,,[Omitted],,,,
IV,121,,[Omitted],,,,
IV,122,8422,"Dish  washing  machines,  household  [8422  11",14%,14%,28%,
,,,00] and other [8422 19 00],,,,
IV,123,,[Omitted],,,,
IV,124,,[Omitted],,,,
IV,125,,[Omitted],,,,
IV,126,,[Omitted],,,,
IV,127,,[Omitted],,,,
IV,128,,[Omitted],,,,
IV,129,,[Omitted],,,,
IV,130,,[Omitted],,,,
IV,131,,[Omitted],,,,
IV,132,,[Omitted],,,,
IV,133,,[Omitted],,,,
IV,134,,[Omitted],,,,
IV,135,,[Omitted],,,,
IV,136,,[Omitted],,,,
IV,137,,[Omitted],,,,
IV,138,,[Omitted],,,,
IV,139,8507,"Electric   accumulators,   including   separators therefor, whether or not  rectangular  (including square)  other  than  Lithiumion  battery and",14%,14%,28%,
,,,other    Lithium-ion    accumulators    including Lithium-ion power banks,,,,
IV,140,,[Omitted],,,,
IV,141,,[Omitted],,,,
IV,142,,[Omitted],,,,
IV,143,8511,"Electrical  ignition  or  starting  equipment  of  a kind  used  for  spark-ignition  or  compression- ignition    internal    combustion    engines    (for example,      ignition      magnetos,      magneto- dynamos,   ignition  coils,   sparking  plugs  and glow   plugs,   starter   motors);   generators   (for example, dynamos, alternators) and cut-outs of",14%,14%,28%,
,,,a kind used in conjunction with such engines,,,,
IV,144,,[Omitted],,,,
IV,145,,[Omitted],,,,
IV,146,,[Omitted],,,,
IV,147,,[Omitted],,,,
IV,148,,[Omitted],,,,
IV,149,,[Omitted],,,,
IV,150,,[Omitted],,,,
IV,151,, [Omitted],,,,
IV,152,,[Omitted],,,,
IV,153,,[Omitted],,,,
IV,154,8528,"Monitors   and   projectors,   not   incorporating television     reception     apparatus;     reception apparatus    for    television,    whether    or    not incorporating radio-broadcast receiver or sound or video recording or reproducing apparatus  [other    than    computer    monitors    not exceeding     32  inches  ,  set  top  box  for television  and  Television  set  (including  LCD and    LED    television)    of   screen    size    not",14%,14%,28%,
,,,exceeding 32 inches,,,,
IV,155,,[Omitted],,,,
IV,156,,[Omitted],,,,
IV,157,,[Omitted],,,,
IV,158,, [Omitted],,,,
IV,159,,[Omitted],,,,
IV,160,,[Omitted],,,,
IV,161,, [Omitted],,,,
IV,162,,[Omitted],,,,
IV,163,,[Omitted],,,,
IV,163A,8701,Road    tractors    for    semi-trailers    of   engine,14%,14%,28%,
,,,capacity more than 1800 cc],,,,
IV,164,8702,"Motor  vehicles  for  the  transport  of  ten  or more  persons,  including  the  driver  [other  than",14%,14%,28%,
,,,"buses   for   use   in   public   transport,   which exclusively run on Bio-fuels]",,,,
IV,165,8703,"Motor cars and other motor vehicles principally designed  for  the  transport  of  persons  (other than  those  of heading  8702),  including  station wagons  and  racing  cars  [other  than  Cars  for",14%,14%,28%,
,,,physically handicapped persons],,,,
IV,166,8704,Motor vehicles for the transport of goods [other,14%,14%,28%,
,,,than Refrigerated motor vehicles],,,,
IV,167,,[Omitted],,,,
IV,168,8706,"Chassis   fitted   with   engines,   for   the   motor",14%,14%,28%,
,,,vehicles of headings 8701 to 8705,,,,
IV,169,8707,"Bodies (including cabs), for the motor vehicles",14%,14%,28%,
,,,of headings 8701 to 8705,,,,
IV,170,8708,Parts and  accessories  of the  motor  vehicles  of headings  8701  to  8705  [other  than  specified,14%,14%,28%,
,,,parts of tractors],,,,
IV,171,,[Omitted],,,,
IV,172,,[Omitted],,,,
IV,173,8711,"Motorcycles   (including   mopeds)   and   cycles fitted with an auxiliary motor, with or without",14%,14%,28%,
,,,side-cars; side-cars,,,,
IV,174,8714,Parts  and  accessories  of  vehicles  of  heading,14%,14%,28%,
,,,8711,,,,
IV,175,,[Omitted],,,,
IV,176,8802 or,Aircrafts for personal use,14%,14%,28%,
,,8806,,,,,
IV,177,8903,Yachts and other vessels for pleasure or sports;,14%,14%,28%,
,,,rowing boats and canoes,,,,
IV,178,,[Omitted],,,,
IV,179,,[Omitted],,,,
IV,180,,[Omitted],,,,
IV,181,,[Omitted],,,,
IV,182,,[Omitted],,,,
IV,183,,[Omitted],,,,
IV,184,,[Omitted],,,,
IV,185,,[Omitted],,,,
IV,186,,[Omitted],,,,
IV,187,,[Omitted],,,,
IV,188,,[Omitted],,,,
IV,189,,[Omitted],,,,
IV,190,,[Omitted],,,,
IV,191,,[Omitted],,,,
IV,192,,[Omitted],,,,
IV,193,,[Omitted],,,,
IV,194,,[Omitted],,,,
IV,195,,[Omitted],,,,
IV,196,,[Omitted],,,,
IV,197,,[Omitted],,,,
IV,198,,[Omitted],,,,
IV,199,,[Omitted],,,,
IV,200,,[Omitted],,,,
IV,201,,[Omitted],,,,
IV,202,,[Omitted],,,,
IV,203,,[Omitted],,,,
IV,204,,[Omitted],,,,
IV,205,,[Omitted],,,,
IV,206,,[Omitted],,,,
IV,207,,[Omitted],,,,
IV,208,,[Omitted],,,,
IV,209,,[Omitted],,,,
IV,210,9302,"Revolvers   and   pistols,   other   than   those   of",14%,14%,28%,
,,,heading 9303 or 9304,,,,
IV,211,,[Omitted],,,,
IV,212,,[Omitted],,,,
IV,213,,[Omitted],,,,
IV,214,,[Omitted],,,,
IV,215,,[Omitted],,,,
IV,216,,[Omitted],,,,
IV,217,,[Omitted],,,,
IV,218,,[Omitted],,,,
IV,219,,[Omitted],,,,
IV,220,,[Omitted],,,,
IV,221,,[Omitted],,,,
IV,222,, [Omitted],,,,
IV,223,9614,Smoking   pipes   (including   pipe   bowls)   and,14%,14%,28%,
,,,"cigar or cigarette holders, and parts thereof",,,,
IV,224,,[Omitted],,,,
IV,225,,[Omitted],,,,
IV,226,,[Omitted],,,,
IV,227,9804,All dutiable articles intended for personal use,14%,14%,28%,
IV,228,Any,Lottery,14%,14%,28%,
,,chapter,,,,,
IV,229,Any Chapter,Actionable claim in the  form of chance to win,14%,14%,28%,
,,,"in  betting,  gambling,  or  horse  racing  in  race club",,,,
V,1,7101,"Pearls, natural or cultured, whether or not  worked or graded but  not strung, mounted or set; pearls, natural or cultured, temporarily strung",1.50%,1.50%,3%,
,,,for convenience of transport,,,,
V,2,,[Omitted],,,,
V,3,, [Omitted],,,,
V,4,, [Omitted],,,,
V,5,7105,Dust  and  powder  of  natural  or  synthetic  precious  or  semi-precious,1.50%,1.50%,3%,
,,,stones,,,,
V,6,7106,"Silver  (including  silver  plated  with gold  or platinum),  unwrought or",1.50%,1.50%,3%,
,,,"in semi-manufactured forms, or in powder form",,,,
V,7,7107,"Base   metals   clad   with   silver,   not   further   worked   than   semi-",1.50%,1.50%,3%,
,,,manufactured,,,,
V,8,7108,Gold  (including  gold  plated  with  platinum)  unwrought  or  in  semi-,1.50%,1.50%,3%,
,,,"manufactured forms, or in powder form",,,,
V,9,7109,"Base  metals or silver, clad with gold, not  further worked than semi-",1.50%,1.50%,3%,
,,,manufactured,,,,
V,10,7110,"Platinum,  unwrought  or  in  semi-manufactured  forms,  or  in  powder",1.50%,1.50%,3%,
,,,form,,,,
V,11,7111,"Base  metals,  silver  or  gold,  clad  with  platinum,  not  further  worked",1.50%,1.50%,3%,
,,,than semi-manufactured,,,,
V,12,7112,"Waste  and  scrap  of  precious  metal  or  of  metal  clad  with  precious metal;  other  waste  and  scrap  containing  precious  metal  or  precious metal  compounds,  of  a  kind  used  principally  for  the  recovery  of",1.50%,1.50%,3%,
,,,precious metal.,,,,
V,13,7113,"Articles of jewellery and parts thereof, of precious metal or  [of metal clad with precious metal ",1.50%,1.50%,3%,
V,14,,"Articles  of  goldsmiths'  or  silversmiths'  wares  and  parts  thereof,  of",1.50%,1.50%,3%,
,,7114,precious metal or of metal clad with precious metal,,,,
V,15,7115,Other articles of precious metal or of metal clad with precious metal,1.50%,1.50%,3%,
V,16,7116,"Articles of natural or cultured pearls, precious or semi-precious stones",1.50%,1.50%,3%,
,,,"(natural, synthetic or reconstructed)",,,,
V,17,7117,Imitation jewellery [other than bangles of lac/shellac],1.50%,1.50%,3%,
V,18,7118,Coin,1.50%,1.50%,3%,
V,,,,,,,
V,26*,7113 11 10,Silver filigree work,1.50%,1.50%,3%,
V,27*,7117,Handmade  imitation  jewellery (including natural,1.50%,1.50%,3%,
,,,"seeds, beads jewelry, cardamom garland)",,,,
VI,1,7102,"Rough diamonds or simply sawn diamonds,",0.13%,0.13%,0.25%,
,,,industrial or non-industrial,,,,
VI,2,7103,"precious   stones   (other   than   diamonds)   and   semi-precious stones, whether or not worked or graded but not strung, mounted or set;  ungraded  precious  stones  (other  than  diamonds)  and  semi-",0.13%,0.13%,0.25%,
,,,"precious stones, temporarily strung for convenience of transport",,,,
VI,2A,,[Omitted],,,,
VI,3,7104,Synthetic or reconstructed precious or,0.13%,0.13%,0.25%,
,,,"semiprecious stones [other than diamonds], whether or not worked or graded but not strung, mounted or set; ungraded",,,,
,,,"synthetic or reconstructed precious or semiprecious stones [other than diamonds], temporarily strung for convenience",,,,
,,,"of transport; synthetic or reconstructed diamonds, unworked or simply sawn or roughly shaped",,,,
VI,4,,[Omitted],,,,
VII,1,7102,Goods other than those specified against S. No. 1 in Schedule VI,0.75%,0.75%,1.50%,
VII,2,7104,"Goods other than those specified against S. No. 3 in Schedule VI"";",0.75%,0.75%,1.50%,
,,,,,,,
Nil rate,1, 0101,"Live asses, mules and hinnies",0,0,0,
Nil rate,2,102,Live bovine animals,0,0,0,
Nil rate,3,103,Live swine,0,0,0,
Nil rate,4,104,Live sheep and goats,0,0,0,
Nil rate,5,105,"Live poultry, that is to say, fowls of the species Gallus",0,0,0,
,,,"domesticus, ducks, geese, turkeys and guinea fowls.",,,,
Nil rate,6,106,"Other live animal such as Mammals, Birds, Insects",0,0,0,
Nil rate,7,201,"Meat of bovine animals, fresh and chilled.",0,0,0,
Nil rate,8,"0203,","All goods, fresh or chilled",0,0,0,
,,"0204,",,,,,
,,"0205,",,,,,
,,"0206,",,,,,
,,"0207,",,,,,
,,"0208,",,,,,
,,209,,,,,
Nil rate,9,"0202,",All goods [other than fresh or chilled] other than pre-packaged and labelled.,0,0,0,
,,"0203,",,,,,
,,"0204,",,,,,
,,"0205,",,,,,
,,"0206,",,,,,
,,"0207,",,,,,
,,"0208,",,,,,
,,"0209,",,,,,
,,210,,,,,
Nil rate,10,,[Omitted],0,0,0,
Nil rate,11,,[Omitted],0,0,0,
Nil rate,12,,[Omitted],0,0,0,
Nil rate,13,,[Omitted],0,0,0,
Nil rate,14,,[Omitted],0,0,0,
Nil rate,15,,[Omitted],0,0,0,
Nil rate,16,,[Omitted],0,0,0,
Nil rate,17,,[Omitted],0,0,0,
Nil rate,18,3,"Fish   seeds,   prawn   /   shrimp   seeds   whether   or   not processed,  cured  or  in  frozen  state  [other  than  goods",0,0,0,
,,,falling under Chapter 3 and attracting 5%],,,,
Nil rate,19,301,Live fish.,0,0,0,
Nil rate,20,302,"Fish,  fresh  or  chilled,  excluding  fish  fillets  and  other",0,0,0,
,,,fish meat of heading 0304,,,,
Nil rate,21,"0304,","All goods, fresh or chilled",0,0,0,
,,"0306,",,,,,
,,"0307,",,,,,
,,308,,,,,
Nil rate,22,"0303,0304, 0305,0306, 0307,0308,0309",All goods [other than fresh or chilled] and other than pre-packaged and labelled.,0,0,0,
Nil rate,23,,[Omitted],0,0,0,
Nil rate,24,,[Omitted],0,0,0,
Nil rate,25,401,"Fresh  milk  and  pasteurised  milk,  including  separated milk,  milk  and  cream,  not  concentrated  nor  containing added sugar or other sweetening matter, excluding Ultra",0,0,0,
,,,High Temperature (UHT) milk,,,,
Nil rate,26,403,"Curd, Lassi, Butter milk, other than pre-packaged and labelled",0,0,0,
Nil rate,27,406,"Chena  or  paneer, other than pre-packaged and labelled.",0,0,0,
Nil rate,28,407,"Birds' eggs, in shell, fresh, preserved or cooked",0,0,0,
Nil rate,29,409,"Natural  honey, other than pre-packaged and labelled.",0,0,0,
Nil rate,30,501,"Human   hair,   unworked,   whether   or   not   washed   or",0,0,0,
,,,scoured; waste of human hair,,,,
Nil rate,30A,504,"All goods, fresh or chilled",0,0,0,
Nil rate,30B,504,All goods [other than fresh or chilled] other than pre-packaged and labelled.,0,0,0,
Nil rate,31,506,"All   goods   i.e.   Bones   and    horn-cores,   unworked, defatted, simply prepared (but not cut to shape), treated with  acid  or  gelatinised;  powder  and  waste  of  these",0,0,0,
,,,products,,,,
Nil rate,32,0507 90,"All  goods  i.e.  Hoof  meal;  horn  meal;  hooves,  claws,",0,0,0,
,,,nails and beaks; antlers; etc.,,,,
Nil rate,33,511,Semen including frozen semen,0,0,0,
Nil rate,34,6,"Live trees and other plants; bulbs, roots and the like; cut",0,0,0,
,,,flowers and ornamental foliage,,,,
Nil rate,35,701,"Potatoes, fresh or chilled.",0,0,0,
Nil rate,36,702,"Tomatoes, fresh or chilled.",0,0,0,
Nil rate,37,703,"Onions,   shallots,   garlic,   leeks   and   other   alliaceous",0,0,0,
,,,"vegetables, fresh or chilled.",,,,
Nil rate,38,704,"Cabbages,   cauliflowers,   kohlrabi,   kale   and   similar",0,0,0,
,,,"edible brassicas, fresh or chilled.",,,,
Nil rate,39,705,"Lettuce  (Lactuca  sativa)  and  chicory (Cichorium  spp.),",0,0,0,
,,,fresh or chilled.,,,,
Nil rate,40,706,"Carrots,    turnips,    salad    beetroot,    salsify,    celeriac,",0,0,0,
,,,"radishes and similar edible roots, fresh or chilled.",,,,
Nil rate,41,707,"Cucumbers and gherkins, fresh or chilled.",0,0,0,
Nil rate,42,708,"Leguminous  vegetables,  shelled  or  unshelled,  fresh  or",0,0,0,
,,,chilled.,,,,
Nil rate,43,709,"Other vegetables, fresh or chilled.",0,0,0,
Nil rate,43A,710,Vegetables (uncooked or cooked by steaming or boiling,0,0,0,
,,,"in water), frozen",,,,
Nil rate,43B,711,"Vegetables  provisionally  preserved,  but  unsuitable  in that state for immediate consumption",0,0,0,
Nil rate,44,712,"Dried   vegetables,   whole,   cut,   sliced,   broken   or   in",0,0,0,
,,,"powder, but not further prepared.",,,,
Nil rate,45,713,"“Dried  leguminous  vegetables,  shelled,  whether  or  not skinned  or split  [Dried  leguminous  vegetables,  shelled, whether or not skinned or split  other than pre-packaged and labelled.",0,0,0,
Nil rate,46,714,"Manioc,  arrowroot,  salep,  Jerusalem  artichokes,  sweet potatoes and similar roots and tubers with high starch or",0,0,0,
,,,"inulin content,  fresh or chilled, dried sago pith.",,,,
Nil rate,46A,714,"Manioc,  arrowroot,  salep,  Jerusalem  artichokes,  sweet potatoes and similar roots and tubers with high starch or inulin  content,  frozen,  whether  or  not  sliced  or  in  the form of pellets  other than pre-packaged and labelled.",0,0,0,
Nil rate,46B,8,"Dried makhana, whether or not shelled or peeled other than pre-packaged and labelled.",0,0,0,
Nil rate,47,801,"Coconuts,  fresh  or  dried,  whether  or  not  shelled  or",0,0,0,
,,,peeled,,,,
Nil rate,48,801,"Brazil nuts, fresh, whether or not shelled or peeled",0,0,0,
Nil rate,49,802,"Other   nuts,   fresh   such   as   Almonds,   Hazelnuts   or filberts  (Corylus  spp.),  walnuts,  Chestnuts  (Castanea spp.),   Pistachios,   Macadamia   nuts,   Kola   nuts   (Cola",0,0,0,
,,,"spp.),   Areca  nuts,   Pine   nuts,   fresh,   whether   or  not shelled or peeled",,,,
Nil rate,50,803,"Bananas, including plantains, fresh or dried",0,0,0,
Nil rate,51,804,"Dates, figs, pineapples, avocados, guavas, mangoes and",0,0,0,
,,,"mangosteens, fresh.",,,,
Nil rate,52,805,"Citrus  fruit,   such  as  Oranges,   Mandarins  (including tangerines  and  satsumas);  clementines,   wilkings  and similar  citrus  hybrids,  Grapefruit,  including  pomelos, Lemons   (Citrus   limon,   Citrus   limonum)   and   limes",0,0,0,
,,,"(Citrus aurantifolia, Citrus latifolia), fresh",,,,
Nil rate,53,806,"Grapes, fresh",0,0,0,
Nil rate,54,807,"Melons (including watermelons) and papaws (papayas),",0,0,0,
,,,fresh.,,,,
Nil rate,55,808,"Apples, pears and quinces, fresh.",0,0,0,
Nil rate,56,809,"Apricots, cherries, peaches (including nectarines), plums",0,0,0,
,,,"and sloes, fresh.",,,,
Nil rate,57,810,"Other     fruit     such     as     strawberries,     raspberries, blackberries,  mulberries  and  loganberries,  black,  white or red  currants and  gooseberries,  cranberries,  bilberries and  other  fruits  of  the  genus  vaccinium,  Kiwi  fruit,",0,0,0,
,,,"Durians, Persimmons, Pomegranates, Tamarind, Sapota (chico), Custard-apple (ata), Bore, Lichi, fresh.",,,,
Nil rate,57A,813,Tamarind dried,0,0,0,
Nil rate,58,814,"Peel of citrus  fruit  or  melons  (including  watermelons),",0,0,0,
,,,fresh.,,,,
Nil rate,59,"7, 9 or 10",All goods of seed quality,0,0,0,
Nil rate,60,901,"Coffee beans, not roasted",0,0,0,
Nil rate,61,902,Unprocessed green leaves of tea,0,0,0,
Nil rate,62,909,"Seeds  of  anise,   badian,   fennel,   coriander,   cumin  or",0,0,0,
,,,caraway; juniper berries [of seed quality],,,,
Nil rate,63,0910 11 10,"Fresh ginger, other than in processed form",0,0,0,
Nil rate,64,0910 30 10,"Fresh turmeric, other than in processed form",0,0,0,
Nil rate,65,1001,Wheat  and  meslin  other than pre-packaged and labelled.,0,0,0,
Nil rate,66,1002,Rye other than pre-packaged and labelled.,0,0,0,
Nil rate,67,1003,Barley other than pre-packaged and labelled.,0,0,0,
Nil rate,68,1004,Oats other than pre-packaged and labelled.,0,0,0,
Nil rate,69,1005,Maize (corn) other than pre-packaged and labelled.,0,0,0,
Nil rate,70,1006,Rice other than pre-packaged and labelled.,0,0,0,
Nil rate,71,1007,Grain sorghum other than pre-packaged and labelled.,0,0,0,
Nil rate,72,1008,"Buckwheat,  millet  and  canary  seed;  other  cereals  such as Jawar, Bajra, Ragi] other than pre-packaged and labelled.",0,0,0,
Nil rate,73,1101,Wheat or meslin flour other than pre-packaged and labelled.,0,0,0,
Nil rate,74,1102,"Cereal  flours  other  than  of  wheat  or  meslin,  [maize (corn) flour, Rye flour, etc.]  other than pre-packaged and labelled.",0,0,0,
Nil rate,75,1103,"Cereal groats, meal and pellets other than pre-packaged and labelled.",0,0,0,
Nil rate,76,1104,Cereal grains hulled,0,0,0,
Nil rate,77,1105,"Flour,    powder,    flakes,    granules    or    pellets    of potatoes other than pre-packaged and labelled.",0,0,0,
Nil rate,78,1106,"Flour,  of  the  dried  leguminous  vegetables  of  heading 0713 (pulses) [other than guar meal 1106 10 10 and guar gum  refined  split  1106  10  90],  of  sago  or  of  roots  or tubers of heading 0714 or of the products of Chapter 8",0,0,0,
,,,"i.e.  of  tamarind,  of  singoda,  mango  flour,  etc. other than pre-packaged and labelled.",,,,
Nil rate,78A,1106 10 10,Guar meal,0,0,0,
Nil rate,79,12,All goods of seed quality,0,0,0,
Nil rate,80,1201,"Soya beans, whether or not broken, of seed quality.",0,0,0,
Nil rate,81,1202,"Ground-nuts, not  roasted or otherwise  cooked, whether",0,0,0,
,,,"or not shelled or broken, of seed quality.",,,,
Nil rate,82,1204,"Linseed, whether or not broken, of seed quality.",0,0,0,
Nil rate,83,1205,"Rape  or  colza  seeds,  whether  or  not  broken,  of  seed",0,0,0,
,,,quality.,,,,
Nil rate,84,1206,"Sunflower seeds, whether or not broken, of seed quality.",0,0,0,
Nil rate,85,1207,"Other oil seeds and oleaginous fruits (i.e. Palm nuts and kernels, cotton seeds, Castor oil seeds, Sesamum seeds, Mustard  seeds,  Saffower  (Carthamus  tinctorius)  seeds,",0,0,0,
,,,"Melon seeds, Poppy seeds, Ajams, Mango kernel, Niger seed, Kokam) whether or not broken, of seed quality.",,,,
Nil rate,86,1209,"Seeds,  fruit  and  spores,  of  a  kind  used  for  sowing. Explanation: This entry does not cover seeds meant for",0,0,0,
,,,any use other than sowing.,,,,
Nil rate,87,1210,"Hop cones, fresh.",0,0,0,
Nil rate,87A,1210 10 00,"Hop cones, neither ground nor powdered nor in the form",0,0,0,
,,,of pellets,,,,
Nil rate,88,1211,"Plants and parts of plants (including seeds and fruits), of",0,0,0,
,,,"a kind used primarily in perfumery, in pharmacy or for insecticidal,   fungicidal   or   similar   purpose,   fresh   or chilled.",,,,
Nil rate,89,1212,"Locust beans, seaweeds and other algae, sugar beet and",0,0,0,
,,,"sugar cane, fresh or chilled.",,,,
Nil rate,90,1213,"Cereal  straw  and  husks,  unprepared,  whether  or  not",0,0,0,
,,,"chopped, ground, pressed or in the form of pellets",,,,
Nil rate,91,1214,"Swedes,  mangolds,  fodder  roots,  hay,  lucerne  (alfalfa), clover,   sainfoin,   forage   kale,   lupines,   vetches   and similar  forage  products,  whether  or  not  in  the  form of",0,0,0,
,,,pellets.,,,,
Nil rate,92,1301,Lac and Shellac,0,0,0,
Nil rate,92A,1401,"Sal leaves, siali leaves, sisal leaves, sabai grass",0,0,0,
Nil rate,93,1404 90 40,Betel leaves,0,0,0,
Nil rate,93A,1404 90 60,"Coconut shell, unworked",0,0,0,
Nil rate,93B,1404 90 90,"Vegetable   materials,   for   manufacture   of   jhadoo   or",0,0,0,
,,,broom sticks,,,,
Nil rate,94,1701 or,"(i)Jaggery of all types including Cane Jaggery (gur),Palmyra Jaggery, other than pre-packaged and labelled.;",0,0,0,
,,1702,"(ii) Khandsari Sugar, other than pre-packaged and labelled                        (iii) Rab, other than pre-packaged and labelled",,,,
Nil rate,95,1904,"Puffed  rice,  commonly  known  as  Muri,  flattened  or beaten  rice, commonly  known  as  Chira,  parched  rice, commonly known as khoi, parched paddy or rice coated with sugar or gur, commonly known as Murki other than pre-packaged and labelled.",0,0,0,
Nil rate,96,1905,"Pappad,  by  whatever  name  it  is  known,  except  when",0,0,0,
,,,served for consumption,,,,
Nil rate,97,1905,"Bread  (branded  or  otherwise),  except  when  served  for",0,0,0,
,,,consumption and pizza bread,,,,
Nil rate,97A,2009 89 90,Tender  coconut  water other than pre-packaged and labelled.,0,0,0,
